FILE,VALID,USE,COMMENT,T_START,T_STOP,N_RAMPS,P_GUN_START,P_GUN_STOP,P_MAG_START,P_MAG_STOP,P_COLL_START,P_COLL_STOP,P_INJ1_START,P_INJ1_STOP,P_INJ2_START,P_INJ2_STOP,U_CATHODE,U_FOCUS_ON,U_FOCUS_OFF,U_TRAP,U_BARRIER,BARRIER_RAMP,U_DUMP_PULSE,U_DT_LOW,U_DT_HIGH,TAU_BREED,TAU_DUMP,TAU_RAMP,I_BEAM,U_HEAT,I_HEAT,U_BUCKING_COIL,I_BUCKING_COIL,U_COLL_COIL,I_COLL_COIL,B_MAGNET_FRINGE,I_MAGNET,ADC1_CUT_LOW,ADC1_CUT_HIGH,ADC2_CUT_LOW,ADC2_CUT_HIGH,ADC3_CUT_LOW,ADC3_CUT_HIGH,ADC4_CUT_LOW,ADC4_CUT_HIGH,ADC1_CALIB_LOW,ADC1_CALIB_HIGH,ADC2_CALIB_LOW,ADC2_CALIB_HIGH,ADC3_CALIB_LOW,ADC3_CALIB_HIGH,ADC4_CALIB_LOW,ADC4_CALIB_HIGH
#,,,,,,,mbar,mbar,mbar,mbar,mbar,mbar,mbar,mbar,mbar,mbar,V,V,V,V,V,,V,V,V,s,s,s,A,V,A,V,A,V,A,T,A,,,,,,,,,eV,eV,V,V,s,s,V,V
#String,Boolean,Boolean,String,Datetime,Datetime,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Boolean,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float
Fe_DR_028.lst,True,True,,2020-08-01T11:20+0200,2020-08-02T16:25+0200,25,1.3000000000000001e-09,1.2300000000000001e-09,2.0000000000000001e-09,1.81e-09,1.25e-09,1.14e-09,NaN,NaN,1.1000000000000001e-07,1.1999999999999999e-07,,,,,90,False
Fe_DR_029.lst,True,True,Flying change from previous ramp,2020-08-02T16:25+0200,2020-08-03T18:01+0200,21,1.25e-09,1.0999999999999999e-09,1.81e-09,1.5e-09,1.14e-09,9.7999999999999992e-10,NaN,NaN,1.1999999999999999e-07,8.3000000000000002e-08,,,,,60,False
Fe_DR_030.lst,True,True,Start time was n/a - reconstructed from number of ramps,2020-08-03T18:02+0200,2020-08-04T17:17+0200,20,1.0999999999999999e-09,1.08e-09,1.5e-09,1.43e-09,9.7999999999999992e-10,8.9999999999999999e-10,NaN,NaN,8.2000000000000006e-08,9.9999999999999995e-08,,,,,30,False
Fe_DR_031.lst,True,True,,2020-08-04T17:20+0200,2020-08-05T10:46+0200,15,1.0000000000000001e-09,9.7999999999999992e-10,1.3999999999999999e-09,1.3000000000000001e-09,8.9999999999999999e-10,8.1999999999999996e-10,NaN,NaN,9.9999999999999995e-08,5.7000000000000001e-08,,-900,-2500,0,,False,,,,,,,0.052999999999999999
Fe_DR_032.lst,True,True,FeCO5 pressure dropping,2020-08-05T10:50+0200,2020-08-06T08:56+0200,19,9.7999999999999992e-10,1.0000000000000001e-09,1.3000000000000001e-09,1.2e-09,8.1999999999999996e-10,8.4999999999999996e-10,NaN,NaN,8.9999999999999999e-08,4.4999999999999999e-08,,,,,60,False
Fe_DR_033.lst,True,False,SCRATCH FeCO5 depleted; n_RAMPS approximated,2020-08-06T09:01+0200,2020-08-06T11:22+0200,2,1.0000000000000001e-09,NaN,1.2e-09,NaN,8.7999999999999996e-10,NaN,NaN,NaN,9.8000000000000004e-08,NaN,,,,,90,False
Fe_DR_034.lst,True,True,FeCO5 repressurised,2020-08-06T11:35+0200,2020-08-07T10:51+0200,20,1.0000000000000001e-09,1.0999999999999999e-09,1.27e-09,1.25e-09,9.0999999999999996e-10,1.0000000000000001e-09,NaN,NaN,1.1000000000000001e-07,2.2000000000000001e-07,,,,,90,False
Fe_DR_035.lst,True,True,,2020-08-07T11:02+0200,2020-08-07T16:50+0200,5,1.0999999999999999e-09,1.27e-09,1.25e-09,1.3999999999999999e-09,1.0399999999999999e-09,1.3000000000000001e-09,NaN,NaN,7.5000000000000002e-07,1.9999999999999999e-07,,-500,-2500,0,,False,,,,,,,0.071999999999999995
Fe_DR_036.lst,True,True,46 extra seconds into ramp 38,2020-08-07T17:05+0200,2020-08-09T12:09+0200,37,1.3000000000000001e-09,1.5e-09,1.3999999999999999e-09,1.5e-09,1.3000000000000001e-09,1.5e-09,NaN,NaN,7.7000000000000004e-07,6.9999999999999997e-07,,,,,,False,,,,,,,,,,,,,,-0.186
Fe_DR_037.lst,True,True,Strong FeCO5 pressure gradient,2020-08-09T12:13+0200,2020-08-10T10:19+0200,19,1.5e-09,1.6999999999999999e-09,1.3999999999999999e-09,1.3000000000000001e-09,1.5e-09,1.5e-09,NaN,NaN,2.3999999999999998e-07,6.9999999999999997e-07,,,,,,False
Fe_DR_038.lst,True,False,SCRATCH Drift tube server crashed over night - MAYBE STILL USEFUL,2020-08-10T10:24+0200,2020-08-11T10:15+0200,20.5,1.0000000000000001e-09,NaN,1.3000000000000001e-09,NaN,1.5e-09,NaN,NaN,NaN,1.6999999999999999e-07,NaN,,,,,,False
Fe_DR_039.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_040.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_041.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_042.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
